Tanggal,Waktu,Tekanan 
2018-03-27,04:14:31,711
2018-03-27,04:17:26,741
2018-03-27,04:20:53,741
2018-03-27,04:23:30,799
2018-03-27,04:28:44,770
2018-03-27,04:37:01,594
2018-03-27,04:39:53,755
2018-03-27,04:45:19,741
2018-03-27,04:47:53,565
2018-03-27,04:50:46,711
2018-03-27,04:53:20,799
2018-03-27,04:55:56,624
2018-03-27,04:58:29,799
2018-03-27,05:01:03,711
2018-03-27,05:03:38,858
2018-03-27,05:06:18,785
2018-03-27,05:08:50,887
2018-03-27,05:11:28,726
2018-03-27,05:14:22,521
2018-03-27,05:16:56,609
2018-03-27,05:19:40,858
2018-03-27,05:24:56,887
2018-03-27,05:27:29,814
2018-03-27,05:30:12,682
2018-03-27,05:32:45,624
2018-03-27,05:35:26,829
2018-03-27,05:38:06,726
2018-03-27,05:40:42,1092
2018-03-27,05:43:19,1136
2018-03-27,05:45:55,873
2018-03-27,05:48:30,711
2018-03-27,05:51:08,814
2018-03-27,05:53:46,814
2018-03-27,05:56:22,785
2018-03-27,05:58:58,667
2018-03-27,06:01:33,1253
2018-03-27,06:06:46,902
2018-03-27,06:09:24,829
2018-03-27,06:12:04,916
2018-03-27,06:17:14,916
2018-03-27,06:19:49,1766
2018-03-27,06:22:29,975
2018-03-27,06:25:03,975
2018-03-27,06:27:58,990
2018-03-27,06:30:46,565
2018-03-27,06:33:40,1151
2018-03-27,06:36:18,770
2018-03-27,06:38:52,1664
2018-03-27,06:41:33,960
2018-03-27,06:44:21,960
2018-03-27,06:47:22,902
2018-03-27,06:53:10,946
2018-03-27,06:55:45,960
2018-03-27,06:58:30,1004
2018-03-27,07:01:05,990
2018-03-27,07:03:46,1092
2018-03-27,07:06:23,1048
2018-03-27,07:09:04,1034
2018-03-27,07:11:58,931
2018-03-27,07:15:23,990
2018-03-27,07:17:56,1107
2018-03-27,07:23:28,1092
2018-03-27,07:28:44,1341
2018-03-27,07:33:58,1078
2018-03-27,07:36:29,1078
2018-03-27,07:39:25,1078
2018-03-27,07:42:05,1078
2018-03-27,07:44:39,1122
2018-03-27,07:47:21,1122
2018-03-27,07:52:45,1561
2018-03-27,07:55:35,1092
2018-03-27,07:58:20,1869
2018-03-27,08:01:20,1019
2018-03-27,08:03:56,843
2018-03-27,08:06:33,916
2018-03-27,08:09:17,975
2018-03-27,08:12:09,1004
2018-03-27,08:14:51,814
2018-03-27,08:17:33,946
2018-03-27,08:20:17,829
2018-03-27,08:23:47,1019
2018-03-27,08:29:18,1034
2018-03-27,08:31:55,887
2018-03-27,08:34:29,829
2018-03-27,08:37:12,799
2018-03-27,08:40:04,755
2018-03-27,08:42:47,521
2018-03-27,08:45:44,741
2018-03-27,08:49:00,638
2018-03-27,08:51:37,726
2018-03-27,08:54:20,726
2018-03-27,08:56:57,1473
2018-03-27,08:59:38,711
2018-03-27,09:02:18,770
2018-03-27,09:05:02,638
2018-03-27,09:10:16,638
2018-03-27,09:13:34,624
2018-03-27,09:24:23,609
2018-03-27,09:27:12,741
2018-03-27,09:32:33,653
2018-03-27,09:35:11,697
2018-03-27,09:37:49,741
2018-03-27,09:42:53,521
2018-03-27,09:48:27,609
2018-03-27,09:51:08,580
2018-03-27,09:53:49,638
2018-03-27,09:56:25,1107
2018-03-27,10:00:59,565
2018-03-27,10:03:40,462
2018-03-27,10:06:22,609
2018-03-27,10:08:59,433
2018-03-27,10:11:38,360
2018-03-27,10:14:12,1312
2018-03-27,10:16:53,521
2018-03-27,10:19:32,1253
2018-03-27,10:22:09,1019
2018-03-27,10:24:49,550
2018-03-27,10:27:35,550
2018-03-27,10:30:09,550
2018-03-27,10:35:24,594
2018-03-27,10:40:38,653
2018-03-27,10:45:51,536
2018-03-27,10:48:25,565
2018-03-27,10:51:03,682
2018-03-27,10:53:44,594
2018-03-27,10:56:24,1224
2018-03-27,10:58:59,550
2018-03-27,11:01:35,477
2018-03-27,11:04:31,506
2018-03-27,11:07:20,536
2018-03-27,11:10:08,418
2018-03-27,11:12:45,448
2018-03-27,11:15:21,462
2018-03-27,11:17:59,462
2018-03-27,11:20:44,814
2018-03-27,11:26:00,477
2018-03-27,11:28:39,506
2018-03-27,11:31:17,580
2018-03-27,11:34:01,433
2018-03-27,11:36:36,536
2018-03-27,11:39:12,580
2018-03-27,11:42:00,1341
2018-03-27,11:44:49,638
2018-03-27,11:47:33,1341
2018-03-27,11:52:54,682
2018-03-27,11:55:30,375
2018-03-27,11:58:04,404
2018-03-27,12:06:10,667
2018-03-27,12:08:48,711
2018-03-27,12:14:03,521
2018-03-27,12:16:57,726
2018-03-27,12:19:34,1048
2018-03-27,12:22:18,711
2018-03-27,12:24:52,1209
2018-03-27,12:27:26,755
2018-03-27,12:30:00,682
2018-03-27,12:32:39,682
2018-03-27,12:35:14,682
2018-03-27,12:37:50,990
2018-03-27,12:40:26,638
2018-03-27,12:43:04,843
2018-03-27,12:45:41,1341
2018-03-27,12:48:18,829
2018-03-27,12:50:54,404
2018-03-27,12:53:31,843
2018-03-27,12:56:10,770
2018-03-27,12:58:47,902
2018-03-27,13:01:21,799
2018-03-27,13:06:36,1429
2018-03-27,13:11:47,829
2018-03-27,13:14:24,858
2018-03-27,13:16:59,682
2018-03-27,13:19:34,873
2018-03-27,13:22:10,799
2018-03-27,13:24:47,1063
2018-03-27,13:27:26,565
2018-03-27,13:30:00,843
2018-03-27,13:35:14,1268
2018-03-27,13:37:57,1546
2018-03-27,13:40:34,1107
2018-03-27,13:43:18,843
2018-03-27,13:46:03,990
2018-03-27,13:48:48,1004
2018-03-27,13:51:24,741
2018-03-27,13:54:02,741
2018-03-27,13:56:36,1664
2018-03-27,13:59:14,1356
2018-03-27,14:01:49,1385
2018-03-27,14:05:28,946
2018-03-27,14:08:15,1107
2018-03-27,14:10:51,843
2018-03-27,14:13:30,1019
2018-03-27,14:16:08,1034
2018-03-27,14:18:45,902
2018-03-27,14:24:05,1004
2018-03-27,14:26:41,1458
2018-03-27,14:29:23,931
2018-03-27,14:32:18,1708
2018-03-27,14:34:57,1107
2018-03-27,14:37:52,1122
2018-03-27,14:40:27,1166
2018-03-27,14:43:07,1034
2018-03-27,14:45:40,1151
2018-03-27,14:53:36,1151
2018-03-27,14:56:13,1239
2018-03-27,14:58:52,1224
2018-03-27,15:01:33,1473
2018-03-27,15:04:10,1283
2018-03-27,15:06:53,1283
2018-03-27,15:09:38,1415
2018-03-27,15:12:20,1839
2018-03-27,15:14:57,1297
2018-03-27,15:17:33,1268
2018-03-27,15:20:11,2059
2018-03-27,15:22:47,1195
2018-03-27,15:25:23,1268
2018-03-27,15:28:04,1239
2018-03-27,15:30:38,1327
2018-03-27,15:33:15,1166
2018-03-27,15:38:33,1502
2018-03-27,15:41:07,1341
2018-03-27,15:43:44,1473
2018-03-27,15:46:18,1341
2018-03-27,15:51:56,1341
2018-03-27,15:57:06,2147
2018-03-27,15:59:43,1327
2018-03-27,16:02:18,1458
2018-03-27,16:04:55,1458
2018-03-27,16:07:31,2030
2018-03-27,16:10:10,1722
2018-03-27,16:12:48,1517
2018-03-27,16:18:07,1649
2018-03-27,16:23:24,2279
2018-03-27,16:26:00,1546
2018-03-27,16:28:36,1722
2018-03-27,16:31:09,1737
2018-03-27,16:33:45,1766
2018-03-27,16:36:22,1722
2018-03-27,16:38:58,1825
2018-03-27,16:41:36,1781
2018-03-27,16:44:11,1664
2018-03-27,16:49:26,1898
2018-03-27,16:52:01,1781
2018-03-27,16:54:36,1590
2018-03-27,16:59:52,2586
2018-03-27,17:02:28,1971
2018-03-27,17:04:56,2147
2018-03-27,17:07:22,2088
2018-03-27,17:09:49,2162
2018-03-27,17:12:33,2220
2018-03-27,17:15:07,2601
2018-03-27,17:17:43,2293
2018-03-27,17:20:20,2308
2018-03-27,17:25:33,2367
2018-03-27,17:28:09,2718
2018-03-27,17:30:46,2469
2018-03-27,17:33:38,2279
2018-03-27,17:36:17,2396
2018-03-27,17:38:52,2367
2018-03-27,17:41:28,2308
2018-03-27,17:44:03,2440
2018-03-27,17:46:39,2938
2018-03-27,17:51:53,2513
2018-03-27,17:54:30,2674
2018-03-27,17:57:07,2484
2018-03-27,17:59:44,2484
2018-03-27,18:02:20,2601
2018-03-27,18:08:53,2513
2018-03-27,18:11:34,2499
2018-03-27,18:14:19,2513
2018-03-27,18:16:56,2499
2018-03-27,18:19:22,2528
2018-03-27,18:22:09,3290
2018-03-27,18:24:42,2455
2018-03-27,18:27:23,2572
2018-03-27,18:29:59,3084
2018-03-27,18:35:13,2835
2018-03-27,18:37:42,2557
2018-03-27,18:40:55,2396
2018-03-27,18:43:30,2499
2018-03-27,18:46:07,2791
2018-03-27,18:48:46,2425
2018-03-27,18:51:19,2499
2018-03-27,18:54:09,2572
2018-03-27,18:56:44,2542
2018-03-27,18:59:19,2718
2018-03-27,19:01:53,3084
2018-03-27,19:04:30,2660
2018-03-27,19:09:51,2425
2018-03-27,19:13:05,2396
2018-03-27,19:15:46,2704
2018-03-27,19:18:23,2337
2018-03-27,19:20:58,3421
2018-03-27,19:23:36,2616
2018-03-27,19:26:09,3158
2018-03-27,19:31:23,2469
2018-03-27,19:33:57,2586
2018-03-27,19:36:32,3099
2018-03-27,19:39:10,2513
2018-03-27,19:41:46,3304
2018-03-27,19:44:22,2411
2018-03-27,19:46:58,2572
2018-03-27,19:49:34,2250
2018-03-27,19:52:11,2528
2018-03-27,19:54:47,2396
2018-03-27,19:57:21,2162
2018-03-27,19:59:58,2542
2018-03-27,20:02:31,2499
2018-03-27,20:05:10,2469
2018-03-27,20:07:59,2513
2018-03-27,20:10:36,2704
2018-03-27,20:13:13,3143
2018-03-27,20:18:24,3377
2018-03-27,20:21:02,2440
2018-03-27,20:23:51,2455
2018-03-27,20:29:03,2264
2018-03-27,20:34:13,2220
2018-03-27,20:36:51,1986
2018-03-27,20:39:26,3070
2018-03-27,20:42:00,2176
2018-03-27,20:44:34,2923
2018-03-27,20:47:10,2074
2018-03-27,20:49:42,2059
2018-03-27,20:52:16,2850
2018-03-27,20:55:08,2176
2018-03-27,20:57:57,2015
2018-03-27,21:00:34,2088
2018-03-27,21:03:09,2030
2018-03-27,21:05:42,1795
2018-03-27,21:08:23,1766
2018-03-27,21:11:04,1664
2018-03-27,21:16:21,2704
2018-03-27,21:18:53,1957
2018-03-27,21:21:44,1429
2018-03-27,21:24:22,1327
2018-03-27,21:26:58,1268
2018-03-27,21:29:34,946
2018-03-27,21:32:09,887
2018-03-27,21:34:44,1092
2018-03-27,21:37:25,1034
2018-03-27,21:40:07,931
2018-03-27,21:45:26,946
2018-03-27,21:48:01,1488
2018-03-27,21:50:42,726
2018-03-27,21:55:57,682
2018-03-27,21:58:34,638
2018-03-27,22:01:24,1019
2018-03-27,22:03:58,1268
2018-03-27,22:06:33,594
2018-03-27,22:09:17,536
2018-03-27,22:11:49,462
2018-03-27,22:16:58,477
2018-03-27,22:19:34,243
2018-03-27,22:22:05,1195
2018-03-27,22:24:36,624
2018-03-27,22:27:10,506
2018-03-27,22:29:45,550
2018-03-27,22:32:18,404
2018-03-27,22:34:53,404
2018-03-27,22:37:27,799
2018-03-27,22:40:04,418
2018-03-27,22:42:40,404
2018-03-27,22:45:21,418
2018-03-27,22:47:57,418
2018-03-27,22:50:32,829
2018-03-27,22:53:11,404
2018-03-27,22:55:45,814
2018-03-27,22:58:19,829
2018-03-27,23:00:55,741
2018-03-27,23:03:33,858
2018-03-27,23:06:13,946
2018-03-27,23:08:49,257
2018-03-27,23:11:28,902
2018-03-27,23:14:05,375
2018-03-27,23:16:47,814
2018-03-27,23:19:29,404
2018-03-27,23:22:07,301
2018-03-27,23:24:45,345
2018-03-27,23:27:26,345
2018-03-27,23:30:02,404
2018-03-27,23:35:13,448
2018-03-27,23:37:52,345
2018-03-27,23:40:32,272
2018-03-27,23:43:06,433
2018-03-27,23:45:38,594
2018-03-27,23:48:27,1019
2018-03-27,23:51:03,448
2018-03-27,23:53:40,287
2018-03-27,23:56:20,404
2018-03-27,23:58:53,389
2018-03-28,00:01:22,506
2018-03-28,00:04:32,418
2018-03-28,00:07:20,360
2018-03-28,00:09:57,345
2018-03-28,00:12:29,829
2018-03-28,00:15:12,433
2018-03-28,00:17:45,433
2018-03-28,00:20:25,345
2018-03-28,00:22:59,448
2018-03-28,00:25:37,492
2018-03-28,00:28:10,375
2018-03-28,00:30:51,462
2018-03-28,00:33:29,316
2018-03-28,00:36:05,375
2018-03-28,00:38:44,418
2018-03-28,00:41:18,360
2018-03-28,00:43:57,418
2018-03-28,00:46:32,536
2018-03-28,00:49:09,785
2018-03-28,00:51:51,477
2018-03-28,00:54:28,257
2018-03-28,00:57:03,477
2018-03-28,00:59:47,433
2018-03-28,01:02:27,433
2018-03-28,01:05:06,433
2018-03-28,01:07:42,360
2018-03-28,01:10:16,799
2018-03-28,01:12:52,360
2018-03-28,01:15:28,492
2018-03-28,01:18:05,375
2018-03-28,01:20:44,257
2018-03-28,01:23:22,375
2018-03-28,01:25:59,375
2018-03-28,01:28:35,462
2018-03-28,01:31:11,418
2018-03-28,01:33:48,609
2018-03-28,01:36:36,624
2018-03-28,01:39:19,418
2018-03-28,01:41:56,492
2018-03-28,01:47:27,492
2018-03-28,01:50:07,287
2018-03-28,01:52:45,594
2018-03-28,01:55:29,667
2018-03-28,01:58:06,477
2018-03-28,02:00:42,492
2018-03-28,02:03:19,550
2018-03-28,02:05:57,580
2018-03-28,02:08:31,389
2018-03-28,02:11:07,565
2018-03-28,02:13:44,433
2018-03-28,02:16:20,814
2018-03-28,02:18:57,448
2018-03-28,02:21:34,536
2018-03-28,02:24:10,565
2018-03-28,02:26:46,624
2018-03-28,02:29:24,609
2018-03-28,02:31:58,287
2018-03-28,02:34:35,916
2018-03-28,02:37:10,521
2018-03-28,02:39:47,638
2018-03-28,02:42:23,741
2018-03-28,02:45:00,536
2018-03-28,02:47:46,433
2018-03-28,02:52:59,433
2018-03-28,02:55:36,565
2018-03-28,02:58:13,521
2018-03-28,03:00:55,594
2018-03-28,03:03:28,594
2018-03-28,03:06:06,477
2018-03-28,03:08:40,609
2018-03-28,03:11:19,653
2018-03-28,03:13:53,536
2018-03-28,03:16:31,638
2018-03-28,03:19:07,638
2018-03-28,03:21:45,301
2018-03-28,03:24:22,667
2018-03-28,03:27:00,433
2018-03-28,03:29:39,682
2018-03-28,03:32:19,755
2018-03-28,03:34:55,638
2018-03-28,03:37:32,726
2018-03-28,03:40:11,741
2018-03-28,03:42:44,521
2018-03-28,03:45:20,726
2018-03-28,03:47:59,506
2018-03-28,03:50:33,1019
2018-03-28,03:53:10,609
2018-03-28,03:55:47,624
2018-03-28,03:58:23,682
2018-03-28,04:00:58,1004
2018-03-28,04:03:37,770
2018-03-28,04:06:12,814
2018-03-28,04:08:47,550
2018-03-28,04:11:25,1004
2018-03-28,04:14:18,638
2018-03-28,04:16:54,814
2018-03-28,04:19:32,741
2018-03-28,04:22:07,741
2018-03-28,04:24:44,682
2018-03-28,04:27:21,770
2018-03-28,04:30:01,741
2018-03-28,04:32:37,726
2018-03-28,04:35:15,858
2018-03-28,04:37:50,1063
2018-03-28,04:40:31,1239
2018-03-28,04:43:04,492
2018-03-28,04:45:44,653
2018-03-28,04:51:03,711
2018-03-28,04:53:38,1107
2018-03-28,04:56:15,653
2018-03-28,04:58:57,741
2018-03-28,05:01:42,829
2018-03-28,05:04:21,741
2018-03-28,05:06:59,609
2018-03-28,05:09:36,726
2018-03-28,05:12:15,770
2018-03-28,05:14:51,624
2018-03-28,05:20:20,609
2018-03-28,05:22:59,726
2018-03-28,05:25:31,1019
2018-03-28,05:28:25,726
2018-03-28,05:31:03,785
2018-03-28,05:33:45,726
2018-03-28,05:36:27,1283
2018-03-28,05:39:01,829
2018-03-28,05:41:52,858
2018-03-28,05:44:35,1078
2018-03-28,05:47:14,726
2018-03-28,05:49:52,829
2018-03-28,05:52:31,814
2018-03-28,05:55:09,843
2018-03-28,05:57:48,682
2018-03-28,06:00:28,799
2018-03-28,06:03:08,741
2018-03-28,06:05:48,916
2018-03-28,06:08:27,1180
2018-03-28,06:11:06,902
2018-03-28,06:13:48,770
2018-03-28,06:16:24,916
2018-03-28,06:19:01,902
2018-03-28,06:21:40,858
2018-03-28,06:24:22,1239
2018-03-28,06:26:56,1078
2018-03-28,06:29:30,1019
2018-03-28,06:32:09,1473
2018-03-28,06:34:51,1092
2018-03-28,06:37:43,638
2018-03-28,06:40:24,1107
2018-03-28,06:45:53,946
2018-03-28,06:48:25,931
2018-03-28,06:51:02,946
2018-03-28,06:53:42,916
2018-03-28,06:56:26,975
2018-03-28,06:59:07,682
2018-03-28,07:01:50,1019
2018-03-28,07:04:33,1004
2018-03-28,07:07:20,1034
2018-03-28,07:10:11,829
2018-03-28,07:12:50,1034
2018-03-28,07:15:28,1004
2018-03-28,07:18:10,1253
2018-03-28,07:20:46,916
2018-03-28,07:23:24,975
2018-03-28,07:26:02,960
2018-03-28,07:28:42,1004
2018-03-28,07:31:17,1034
2018-03-28,07:33:53,1209
2018-03-28,07:36:32,1092
2018-03-28,07:39:15,931
2018-03-28,07:41:51,916
2018-03-28,07:44:30,916
2018-03-28,07:47:08,1063
2018-03-28,07:49:45,1063
2018-03-28,07:52:22,916
2018-03-28,07:54:58,1063
2018-03-28,07:57:35,1048
2018-03-28,08:00:11,1048
2018-03-28,08:03:00,990
2018-03-28,08:05:35,814
2018-03-28,08:08:11,902
2018-03-28,08:10:47,1312
2018-03-28,08:13:26,873
2018-03-28,08:16:05,887
2018-03-28,08:18:43,594
2018-03-28,08:21:24,1019
2018-03-28,08:24:02,785
2018-03-28,08:26:37,799
2018-03-28,08:29:20,814
2018-03-28,08:31:55,975
2018-03-28,08:34:30,843
2018-03-28,08:37:05,814
2018-03-28,08:42:33,785
2018-03-28,08:45:12,770
2018-03-28,08:47:48,785
2018-03-28,08:50:27,799
2018-03-28,08:53:05,609
2018-03-28,08:55:40,873
2018-03-28,08:58:28,594
2018-03-28,09:01:06,565
2018-03-28,09:03:41,697
2018-03-28,09:06:16,594
2018-03-28,09:08:52,653
2018-03-28,09:11:30,755
2018-03-28,09:14:24,521
2018-03-28,09:17:01,667
2018-03-28,09:19:41,975
2018-03-28,09:22:17,638
2018-03-28,09:24:54,624
2018-03-28,09:27:32,667
2018-03-28,09:30:10,536
2018-03-28,09:32:46,550
2018-03-28,09:35:27,345
2018-03-28,09:38:03,580
2018-03-28,09:40:48,389
2018-03-28,09:46:03,594
2018-03-28,09:48:51,624
2018-03-28,09:51:27,609
2018-03-28,09:54:11,462
2018-03-28,09:56:47,433
2018-03-28,09:59:21,653
2018-03-28,10:02:16,697
2018-03-28,10:04:50,609
2018-03-28,10:07:33,462
2018-03-28,10:10:10,521
2018-03-28,10:12:50,624
2018-03-28,10:15:27,653
2018-03-28,10:18:04,506
2018-03-28,10:20:40,521
2018-03-28,10:23:18,550
2018-03-28,10:25:59,667
2018-03-28,10:29:08,448
2018-03-28,10:31:51,916
2018-03-28,10:34:31,653
2018-03-28,10:37:07,667
2018-03-28,10:39:45,331
2018-03-28,10:42:28,492
2018-03-28,10:45:06,521
2018-03-28,10:47:41,404
2018-03-28,10:50:38,858
2018-03-28,10:53:23,550
2018-03-28,10:56:01,565
2018-03-28,10:58:39,360
2018-03-28,11:01:19,521
2018-03-28,11:04:04,213
2018-03-28,11:06:45,418
2018-03-28,11:09:26,389
2018-03-28,11:12:20,140
2018-03-28,11:14:58,462
2018-03-28,11:17:37,418
2018-03-28,11:20:18,331
2018-03-28,11:22:56,448
2018-03-28,11:25:39,433
2018-03-28,11:28:15,462
2018-03-28,11:30:54,316
2018-03-28,11:33:34,477
2018-03-28,11:36:21,580
2018-03-28,11:38:59,550
2018-03-28,11:41:45,521
2018-03-28,11:44:23,653
2018-03-28,11:49:36,609
2018-03-28,11:52:12,521
2018-03-28,11:54:48,594
2018-03-28,11:57:31,624
2018-03-28,12:00:07,638
2018-03-28,12:02:43,521
2018-03-28,12:05:22,492
2018-03-28,12:07:59,506
2018-03-28,12:10:38,814
2018-03-28,12:13:16,711
2018-03-28,12:15:53,697
2018-03-28,12:18:35,711
2018-03-28,12:21:13,667
2018-03-28,12:23:56,667
2018-03-28,12:26:33,990
2018-03-28,12:29:20,843
2018-03-28,12:31:57,726
2018-03-28,12:34:39,726
2018-03-28,12:37:21,829
2018-03-28,12:40:00,785
2018-03-28,12:42:33,770
2018-03-28,12:47:46,770
2018-03-28,12:50:24,843
2018-03-28,12:53:06,755
2018-03-28,12:55:55,843
2018-03-28,12:58:43,887
2018-03-28,13:01:26,814
2018-03-28,13:04:06,770
2018-03-28,13:06:44,858
2018-03-28,13:12:07,916
2018-03-28,13:14:52,887
2018-03-28,13:17:54,946
2018-03-28,13:20:35,873
2018-03-28,13:25:50,902
2018-03-28,13:28:42,960
2018-03-28,13:31:21,902
2018-03-28,13:34:05,902
2018-03-28,13:37:08,682
2018-03-28,13:39:52,843
2018-03-28,13:45:06,814
2018-03-28,13:47:46,1019
2018-03-28,13:50:16,916
2018-03-28,13:53:02,1004
2018-03-28,13:55:44,975
2018-03-28,13:58:33,946
2018-03-28,14:01:24,916
2018-03-28,14:04:03,843
2018-03-28,14:06:55,1019
2018-03-28,14:09:33,1019
2018-03-28,14:12:10,1019
2018-03-28,14:14:56,975
2018-03-28,14:17:33,975
2018-03-28,14:19:58,975
2018-03-28,14:22:36,1048
2018-03-28,14:25:11,1034
2018-03-28,14:27:46,1092
2018-03-28,14:30:25,1078
2018-03-28,14:33:02,1195
2018-03-28,14:38:16,1151
2018-03-28,14:40:54,1561
2018-03-28,14:43:29,1283
2018-03-28,14:46:05,1107
2018-03-28,14:48:48,1327
2018-03-28,14:51:25,1063
2018-03-28,14:54:00,1312
2018-03-28,14:56:37,1195
2018-03-28,14:59:16,1209
2018-03-28,15:01:52,1122
2018-03-28,15:04:26,1444
2018-03-28,15:09:49,1312
2018-03-28,15:12:26,1356
2018-03-28,15:15:02,1122
2018-03-28,15:17:37,1341
2018-03-28,15:22:49,1224
2018-03-28,15:25:28,1415
2018-03-28,15:28:02,1327
2018-03-28,15:30:38,1136
2018-03-28,15:33:19,1253
2018-03-28,15:36:00,1224
2018-03-28,15:38:38,1253
2018-03-28,15:41:23,1224
2018-03-28,15:46:49,1693
2018-03-28,15:49:27,1327
2018-03-28,15:54:41,1708
2018-03-28,15:57:21,1649
2018-03-28,16:00:00,1620
2018-03-28,16:02:37,1488
2018-03-28,16:05:13,1385
2018-03-28,16:07:50,1488
2018-03-28,16:13:03,1532
2018-03-28,16:15:46,1488
2018-03-28,16:18:23,1590
2018-03-28,16:23:35,1576
2018-03-28,16:26:13,1444
2018-03-28,16:28:47,1649
2018-03-28,16:31:24,1605
2018-03-28,16:34:00,1693
2018-03-28,16:36:37,1576
2018-03-28,16:39:28,1649
2018-03-28,16:42:04,1810
2018-03-28,16:44:44,1766
2018-03-28,16:47:20,1781
2018-03-28,16:52:35,2103
2018-03-28,16:55:12,1898
2018-03-28,16:57:49,2000
2018-03-28,17:00:24,1766
2018-03-28,17:02:59,2308
2018-03-28,17:05:36,2015
2018-03-28,17:08:14,2337
2018-03-28,17:10:54,2176
2018-03-28,17:13:31,2572
2018-03-28,17:16:11,2308
2018-03-28,17:18:50,2191
2018-03-28,17:21:28,2528
2018-03-28,17:24:05,2293
2018-03-28,17:26:40,2235
2018-03-28,17:29:17,2176
2018-03-28,17:31:53,2323
2018-03-28,17:34:33,2162
2018-03-28,17:37:11,2162
2018-03-28,17:39:47,2337
2018-03-28,17:42:26,2455
2018-03-28,17:47:37,2250
2018-03-28,17:52:51,2250
2018-03-28,17:55:46,2718
2018-03-28,17:58:20,2162
2018-03-28,18:00:57,2235
2018-03-28,18:03:35,2455
2018-03-28,18:06:14,2440
2018-03-28,18:11:27,2352
2018-03-28,18:14:02,2367
2018-03-28,18:16:38,2308
2018-03-28,18:21:51,2308
2018-03-28,18:24:24,2323
2018-03-28,18:26:58,2293
2018-03-28,18:29:32,2689
2018-03-28,18:32:08,2542
2018-03-28,18:34:47,2381
2018-03-28,18:37:21,2337
2018-03-28,18:39:59,2308
2018-03-28,18:42:34,2337
2018-03-28,18:45:09,2352
2018-03-28,18:47:49,2367
2018-03-28,18:53:03,2425
2018-03-28,18:55:39,2367
2018-03-28,18:58:15,2352
2018-03-28,19:00:52,2206
2018-03-28,19:03:29,2367
